plot_id,UMAP1,UMAP2,UMAP3,perturbation,singularity,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,lineage2,lineage3,lineage4,lineage5,lineage6,lineage7,lineage8,country_iso3,plot_shape,plot_area,latitude_of_centre,longitude_of_centre,census_date,fire_frequency,EVI_mean,EVI_median,EVI_max,EVI_min,EVI_stdDev,EVI_p5,EVI_p95,B9_mean,B9_median,B9_max,B9_min,B9_stdDev,B9_p5,B9_p95,B11_mean,B11_median,B11_max,B11_min,B11_stdDev,B11_p5,B11_p95,B12_mean,B12_median,B12_max,B12_min,B12_stdDev,B12_p5,B12_p95,B1_mean,B1_median,B1_max,B1_min,B1_stdDev,B1_p5,B1_p95,B2_mean,B2_median,B2_max,B2_min,B2_stdDev,B2_p5,B2_p95,B3_mean,B3_median,B3_max,B3_min,B3_stdDev,B3_p5,B3_p95,B4_mean,B4_median,B4_max,B4_min,B4_stdDev,B4_p5,B4_p95,B5_mean,B5_median,B5_max,B5_min,B5_stdDev,B5_p5,B5_p95,B6_mean,B6_median,B6_max,B6_min,B6_stdDev,B6_p5,B6_p95,B7_mean,B7_median,B7_max,B7_min,B7_stdDev,B7_p5,B7_p95,B8_mean,B8_median,B8_max,B8_min,B8_stdDev,B8_p5,B8_p95,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Greenup,MidGreenup,Peak,Maturity,Senescence,MidGreendown,Dormancy,EVI_Minimum,EVI_Amplitude,EVI_Area,tpi,hnd,bd_mean_0_20,bd_mean_20_50,bd_stdev_0_20,bd_stdev_20_50,calcium_extractable_mean_0_20,calcium_extractable_mean_20_50,calcium_extractable_stdev_0_20,calcium_extractable_stdev_20_50,cec_mean_0_20,cec_mean_20_50,cec_stdev_0_20,cec_stdev_20_50,clay_mean_0_20,clay_mean_20_50,clay_stdev_0_20,clay_stdev_20_50,iron_extractable_mean_0_20,iron_extractable_mean_20_50,iron_extractable_stdev_0_20,iron_extractable_stdev_20_50,magnesium_extractable_mean_0_20,magnesium_extractable_mean_20_50,magnesium_extractable_stdev_0_20,magnesium_extractable_stdev_20_50,nitrogen_total_mean_0_20,nitrogen_total_mean_20_50,nitrogen_total_stdev_0_20,nitrogen_total_stdev_20_50,ph_mean_0_20,ph_mean_20_50,ph_stdev_0_20,ph_stdev_20_50,phosphorus_extractable_mean_0_20,phosphorus_extractable_mean_20_50,phosphorus_extractable_stdev_0_20,phosphorus_extractable_stdev_20_50,potassium_extractable_mean_0_20,potassium_extractable_mean_20_50,potassium_extractable_stdev_0_20,potassium_extractable_stdev_20_50,sand_mean_0_20,sand_mean_20_50,sand_stdev_0_20,sand_stdev_20_50,silt_mean_0_20,silt_mean_20_50,silt_stdev_0_20,silt_stdev_20_50,soc_mean_0_20,soc_mean_20_50,soc_stdev_0_20,soc_stdev_20_50,sulfur_extractable_mean_0_20,sulfur_extractable_mean_20_50,sulfur_extractable_stdev_0_20,sulfur_extractable_stdev_20_50,zinc_extractable_mean_0_20,zinc_extractable_mean_20_50,zinc_extractable_stdev_0_20,zinc_extractable_stdev_20_50
MAR_382,-1.345821,-1.2666581,0.10935899,0.2,0.6,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.243348,32.53835,2014,0.0,0.3494100479489471,0.3334336344226759,0.5034672356489269,0.2384054194893173,0.0684741162261875,0.2573497715320286,0.4708097928436911,2392.521739130435,2345.0,3387.0,1855.0,331.9279478605087,2040.0,2889.0,1779.8260869565215,1750.5,2913.0,1197.0,314.8250932176004,1436.0,2182.0,975.217391304348,962.5,2278.0,566.0,280.13070808211285,686.0,1335.0,446.0869565217391,408.0,1362.0,244.0,188.04541843683683,257.0,603.0,393.4130434782609,363.0,929.0,220.0,133.82899147906053,230.0,563.0,538.7826086956521,525.5,1050.0,342.0,143.15572442858505,381.0,679.0,452.9130434782609,427.0,1064.0,261.0,152.93900831589784,299.0,636.0,897.6739130434783,916.5,1478.0,632.0,185.02820635124144,661.0,1111.0,1863.804347826087,1849.5,2504.0,1543.0,280.40301892913834,1556.0,2395.0,2128.782608695652,2111.5,2903.0,1688.0,340.70406086345247,1744.0,2724.0,2114.0652173913045,2066.0,2796.0,1646.0,293.1932440479952,1788.0,2590.0,240.0,141.0,60.0,3178.0,341.0,108.0,233.0,274.0,210.0,274.0,195.0,459.0,89.0,2.0,85.0,260.0,16.0,260.0,17.0,17103.636363636364,17147.454545454544,17223.18181818182,17199.727272727272,17248.090909090908,17296.545454545456,17357.18181818182,2262.3636363636365,2166.3636363636365,158.36363636363637,0.0,0.69999695,141.0,144.0,3.0,3.0,66.0,66.0,3.0,2.0,26.0,25.0,1.0,1.0,22.0,24.0,5.0,4.0,43.0,33.0,3.0,4.0,57.0,57.0,0.0,0.0,72.0,54.0,9.0,12.0,66.0,66.0,1.0,1.0,23.0,22.0,1.0,1.0,46.0,45.0,2.0,1.0,62.0,60.0,5.0,4.0,14.0,14.0,3.0,4.0,22.0,18.0,1.0,1.0,16.0,11.0,3.0,5.0,16.0,15.0,2.0,3.0
MAR_383,-1.428322,-1.6132575,-0.26365846,0.4666666666666667,0.1333333333333333,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.239398,32.546455,2014,0.0,0.2858186019831795,0.2866369666948414,0.4969199984305723,0.1437313220435463,0.0892166046406645,0.1655064639863617,0.4155350353068984,2704.596153846154,2610.5,3471.0,2168.0,300.6485463905419,2397.0,3403.0,2621.2115384615386,2448.0,3847.0,1253.0,595.6641844496736,1959.0,3683.0,1870.0192307692307,1651.5,2918.0,771.0,582.7082820227198,1229.0,2816.0,574.6346153846154,526.5,1258.0,310.0,205.58200954346415,323.0,1003.0,598.5192307692307,533.5,1550.0,343.0,213.74333011497475,362.0,935.0,828.5192307692307,781.0,1736.0,580.0,207.1585689926937,608.0,1166.0,912.4038461538462,870.5,1626.0,480.0,305.6497656075926,552.0,1384.0,1348.9423076923076,1326.5,2070.0,756.0,280.0022261904315,981.0,1860.0,2102.096153846154,2039.0,3068.0,1452.0,298.52472256951745,1783.0,2672.0,2380.173076923077,2328.0,3389.0,1709.0,350.10738578733327,1977.0,3155.0,2424.192307692308,2367.0,3292.0,1744.0,291.8420304035371,2114.0,3062.0,242.0,141.0,60.0,3154.0,342.0,110.0,232.0,275.0,212.0,275.0,197.0,466.0,92.0,2.0,87.0,267.0,16.0,267.0,17.0,17078.1,17112.9,17179.5,17158.3,17203.5,17266.6,17330.5,1973.9,2207.1,144.7,-2.0,0.90000916,142.0,145.0,3.0,4.0,67.0,67.0,2.0,2.0,25.0,24.0,1.0,1.0,17.0,20.0,2.0,3.0,44.0,33.0,4.0,5.0,55.0,55.0,0.0,0.0,55.0,44.0,8.0,10.0,66.0,67.0,1.0,1.0,23.0,20.0,2.0,1.0,44.0,43.0,2.0,1.0,66.0,63.0,4.0,4.0,15.0,14.0,4.0,4.0,19.0,15.0,2.0,1.0,16.0,13.0,4.0,6.0,14.0,14.0,2.0,2.0
MAR_384,-0.8612222,-3.5557842,-4.469951,0.0,0.4666666666666667,0,0,3,3,3,3,7,7,0,0.0,0.1,0.1.1,0.1.1,0.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-23.23146,32.563794,2014,0.0,0.2858186019831795,0.2866369666948414,0.4969199984305723,0.1437313220435463,0.0892166046406645,0.1655064639863617,0.4155350353068984,2704.596153846154,2610.5,3471.0,2168.0,300.6485463905419,2397.0,3403.0,2621.2115384615386,2448.0,3847.0,1253.0,595.6641844496736,1959.0,3683.0,1870.0192307692307,1651.5,2918.0,771.0,582.7082820227198,1229.0,2816.0,574.6346153846154,526.5,1258.0,310.0,205.58200954346415,323.0,1003.0,598.5192307692307,533.5,1550.0,343.0,213.74333011497475,362.0,935.0,828.5192307692307,781.0,1736.0,580.0,207.1585689926937,608.0,1166.0,912.4038461538462,870.5,1626.0,480.0,305.6497656075926,552.0,1384.0,1348.9423076923076,1326.5,2070.0,756.0,280.0022261904315,981.0,1860.0,2102.096153846154,2039.0,3068.0,1452.0,298.52472256951745,1783.0,2672.0,2380.173076923077,2328.0,3389.0,1709.0,350.10738578733327,1977.0,3155.0,2424.192307692308,2367.0,3292.0,1744.0,291.8420304035371,2114.0,3062.0,242.0,141.0,60.0,3154.0,342.0,110.0,232.0,275.0,212.0,275.0,197.0,466.0,92.0,2.0,87.0,267.0,16.0,267.0,17.0,17078.1,17112.9,17179.5,17158.3,17203.5,17266.6,17330.5,1973.9,2207.1,144.7,-2.0,0.90000916,142.0,145.0,3.0,4.0,67.0,67.0,2.0,2.0,25.0,24.0,1.0,1.0,17.0,20.0,2.0,3.0,44.0,33.0,4.0,5.0,55.0,55.0,0.0,0.0,55.0,44.0,8.0,10.0,66.0,67.0,1.0,1.0,23.0,20.0,2.0,1.0,44.0,43.0,2.0,1.0,66.0,63.0,4.0,4.0,15.0,14.0,4.0,4.0,19.0,15.0,2.0,1.0,16.0,13.0,4.0,6.0,14.0,14.0,2.0,2.0
MAR_385,-1.671731,-2.0134828,-0.21575223,0.5333333333333333,0.2,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.227436,32.582502,2014,0.0,0.2858186019831795,0.2866369666948414,0.4969199984305723,0.1437313220435463,0.0892166046406645,0.1655064639863617,0.4155350353068984,2704.596153846154,2610.5,3471.0,2168.0,300.6485463905419,2397.0,3403.0,2621.2115384615386,2448.0,3847.0,1253.0,595.6641844496736,1959.0,3683.0,1870.0192307692307,1651.5,2918.0,771.0,582.7082820227198,1229.0,2816.0,574.6346153846154,526.5,1258.0,310.0,205.58200954346415,323.0,1003.0,598.5192307692307,533.5,1550.0,343.0,213.74333011497475,362.0,935.0,828.5192307692307,781.0,1736.0,580.0,207.1585689926937,608.0,1166.0,912.4038461538462,870.5,1626.0,480.0,305.6497656075926,552.0,1384.0,1348.9423076923076,1326.5,2070.0,756.0,280.0022261904315,981.0,1860.0,2102.096153846154,2039.0,3068.0,1452.0,298.52472256951745,1783.0,2672.0,2380.173076923077,2328.0,3389.0,1709.0,350.10738578733327,1977.0,3155.0,2424.192307692308,2367.0,3292.0,1744.0,291.8420304035371,2114.0,3062.0,242.0,141.0,60.0,3154.0,342.0,110.0,232.0,275.0,212.0,275.0,197.0,466.0,92.0,2.0,87.0,267.0,16.0,267.0,17.0,17078.1,17112.9,17179.5,17158.3,17203.5,17266.6,17330.5,1973.9,2207.1,144.7,-2.0,0.90000916,142.0,145.0,3.0,4.0,67.0,67.0,2.0,2.0,25.0,24.0,1.0,1.0,17.0,20.0,2.0,3.0,44.0,33.0,4.0,5.0,55.0,55.0,0.0,0.0,55.0,44.0,8.0,10.0,66.0,67.0,1.0,1.0,23.0,20.0,2.0,1.0,44.0,43.0,2.0,1.0,66.0,63.0,4.0,4.0,15.0,14.0,4.0,4.0,19.0,15.0,2.0,1.0,16.0,13.0,4.0,6.0,14.0,14.0,2.0,2.0
MAR_386,-5.0964346,-5.9237833,-0.13435961,0.0,0.2,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.219442,32.538796,2014,0.0,0.3494100479489471,0.3334336344226759,0.5034672356489269,0.2384054194893173,0.0684741162261875,0.2573497715320286,0.4708097928436911,2392.521739130435,2345.0,3387.0,1855.0,331.9279478605087,2040.0,2889.0,1779.8260869565215,1750.5,2913.0,1197.0,314.8250932176004,1436.0,2182.0,975.217391304348,962.5,2278.0,566.0,280.13070808211285,686.0,1335.0,446.0869565217391,408.0,1362.0,244.0,188.04541843683683,257.0,603.0,393.4130434782609,363.0,929.0,220.0,133.82899147906053,230.0,563.0,538.7826086956521,525.5,1050.0,342.0,143.15572442858505,381.0,679.0,452.9130434782609,427.0,1064.0,261.0,152.93900831589784,299.0,636.0,897.6739130434783,916.5,1478.0,632.0,185.02820635124144,661.0,1111.0,1863.804347826087,1849.5,2504.0,1543.0,280.40301892913834,1556.0,2395.0,2128.782608695652,2111.5,2903.0,1688.0,340.70406086345247,1744.0,2724.0,2114.0652173913045,2066.0,2796.0,1646.0,293.1932440479952,1788.0,2590.0,240.0,141.0,60.0,3178.0,341.0,108.0,233.0,274.0,210.0,274.0,195.0,459.0,89.0,2.0,85.0,260.0,16.0,260.0,17.0,17103.636363636364,17147.454545454544,17223.18181818182,17199.727272727272,17248.090909090908,17296.545454545456,17357.18181818182,2262.3636363636365,2166.3636363636365,158.36363636363637,0.0,0.69999695,141.0,144.0,3.0,3.0,66.0,66.0,3.0,2.0,26.0,25.0,1.0,1.0,22.0,24.0,5.0,4.0,43.0,33.0,3.0,4.0,57.0,57.0,0.0,0.0,72.0,54.0,9.0,12.0,66.0,66.0,1.0,1.0,23.0,22.0,1.0,1.0,46.0,45.0,2.0,1.0,62.0,60.0,5.0,4.0,14.0,14.0,3.0,4.0,22.0,18.0,1.0,1.0,16.0,11.0,3.0,5.0,16.0,15.0,2.0,3.0
MAR_387,-1.6817752,-1.683179,-0.06678754,0.4666666666666667,0.6666666666666666,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.218984,32.516059,2014,0.0,0.3494100479489471,0.3334336344226759,0.5034672356489269,0.2384054194893173,0.0684741162261875,0.2573497715320286,0.4708097928436911,2392.521739130435,2345.0,3387.0,1855.0,331.9279478605087,2040.0,2889.0,1779.8260869565215,1750.5,2913.0,1197.0,314.8250932176004,1436.0,2182.0,975.217391304348,962.5,2278.0,566.0,280.13070808211285,686.0,1335.0,446.0869565217391,408.0,1362.0,244.0,188.04541843683683,257.0,603.0,393.4130434782609,363.0,929.0,220.0,133.82899147906053,230.0,563.0,538.7826086956521,525.5,1050.0,342.0,143.15572442858505,381.0,679.0,452.9130434782609,427.0,1064.0,261.0,152.93900831589784,299.0,636.0,897.6739130434783,916.5,1478.0,632.0,185.02820635124144,661.0,1111.0,1863.804347826087,1849.5,2504.0,1543.0,280.40301892913834,1556.0,2395.0,2128.782608695652,2111.5,2903.0,1688.0,340.70406086345247,1744.0,2724.0,2114.0652173913045,2066.0,2796.0,1646.0,293.1932440479952,1788.0,2590.0,240.0,141.0,60.0,3178.0,341.0,108.0,233.0,274.0,210.0,274.0,195.0,459.0,89.0,2.0,85.0,260.0,16.0,260.0,17.0,17103.636363636364,17147.454545454544,17223.18181818182,17199.727272727272,17248.090909090908,17296.545454545456,17357.18181818182,2262.3636363636365,2166.3636363636365,158.36363636363637,0.0,0.69999695,141.0,144.0,3.0,3.0,66.0,66.0,3.0,2.0,26.0,25.0,1.0,1.0,22.0,24.0,5.0,4.0,43.0,33.0,3.0,4.0,57.0,57.0,0.0,0.0,72.0,54.0,9.0,12.0,66.0,66.0,1.0,1.0,23.0,22.0,1.0,1.0,46.0,45.0,2.0,1.0,62.0,60.0,5.0,4.0,14.0,14.0,3.0,4.0,22.0,18.0,1.0,1.0,16.0,11.0,3.0,5.0,16.0,15.0,2.0,3.0
MAR_388,-4.9562716,-5.732315,-0.1422236,0.4,0.4,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.21775,32.558631,2014,0.0,0.2858186019831795,0.2866369666948414,0.4969199984305723,0.1437313220435463,0.0892166046406645,0.1655064639863617,0.4155350353068984,2704.596153846154,2610.5,3471.0,2168.0,300.6485463905419,2397.0,3403.0,2621.2115384615386,2448.0,3847.0,1253.0,595.6641844496736,1959.0,3683.0,1870.0192307692307,1651.5,2918.0,771.0,582.7082820227198,1229.0,2816.0,574.6346153846154,526.5,1258.0,310.0,205.58200954346415,323.0,1003.0,598.5192307692307,533.5,1550.0,343.0,213.74333011497475,362.0,935.0,828.5192307692307,781.0,1736.0,580.0,207.1585689926937,608.0,1166.0,912.4038461538462,870.5,1626.0,480.0,305.6497656075926,552.0,1384.0,1348.9423076923076,1326.5,2070.0,756.0,280.0022261904315,981.0,1860.0,2102.096153846154,2039.0,3068.0,1452.0,298.52472256951745,1783.0,2672.0,2380.173076923077,2328.0,3389.0,1709.0,350.10738578733327,1977.0,3155.0,2424.192307692308,2367.0,3292.0,1744.0,291.8420304035371,2114.0,3062.0,242.0,141.0,60.0,3154.0,342.0,110.0,232.0,275.0,212.0,275.0,197.0,466.0,92.0,2.0,87.0,267.0,16.0,267.0,17.0,17078.1,17112.9,17179.5,17158.3,17203.5,17266.6,17330.5,1973.9,2207.1,144.7,-2.0,0.90000916,142.0,145.0,3.0,4.0,67.0,67.0,2.0,2.0,25.0,24.0,1.0,1.0,17.0,20.0,2.0,3.0,44.0,33.0,4.0,5.0,55.0,55.0,0.0,0.0,55.0,44.0,8.0,10.0,66.0,67.0,1.0,1.0,23.0,20.0,2.0,1.0,44.0,43.0,2.0,1.0,66.0,63.0,4.0,4.0,15.0,14.0,4.0,4.0,19.0,15.0,2.0,1.0,16.0,13.0,4.0,6.0,14.0,14.0,2.0,2.0
MAR_389,-0.8755431,-3.551679,-4.4267683,0.0,0.7333333333333333,0,0,3,3,3,3,7,7,0,0.0,0.1,0.1.1,0.1.1,0.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-23.214641,32.561818,2014,0.0,0.2744675463355909,0.2823143363632934,0.4562781564052212,0.1379991135823361,0.0713980915412124,0.1854226596887671,0.4298287258518058,2474.955555555556,2419.0,3593.0,1757.0,319.07692945993506,2204.0,3154.0,2642.955555555556,2582.0,3458.0,2066.0,399.5681533052936,2151.0,3362.0,1983.5111111111112,1879.0,2835.0,1491.0,380.8026390094256,1548.0,2582.0,543.1555555555556,521.0,918.0,343.0,138.8052121268515,353.0,728.0,586.3333333333334,541.0,902.0,362.0,140.5087581295597,398.0,788.0,812.8,763.0,1152.0,612.0,136.67261775661,647.0,1010.0,900.4222222222222,818.0,1334.0,631.0,212.42729358942657,667.0,1262.0,1338.1555555555556,1302.0,1850.0,1060.0,205.15717070421437,1092.0,1685.0,2042.111111111111,1993.0,2892.0,1506.0,259.3459484697118,1797.0,2637.0,2310.6,2254.0,3388.0,1689.0,320.7154779205052,2003.0,2998.0,2363.688888888889,2282.0,3438.0,1556.0,310.09997113635023,2078.0,3024.0,242.0,141.0,60.0,3155.0,342.0,110.0,232.0,275.0,211.0,275.0,197.0,459.0,92.0,2.0,87.0,266.0,14.0,266.0,16.0,17120.18181818182,17153.272727272728,17219.636363636364,17197.81818181818,17245.18181818182,17309.18181818182,17369.81818181818,2196.454545454545,1928.7272727272727,123.1818181818182,0.0,2.800003,142.0,144.0,4.0,4.0,67.0,65.0,2.0,1.0,26.0,26.0,1.0,1.0,21.0,24.0,1.0,3.0,42.0,30.0,3.0,4.0,53.0,53.0,2.0,2.0,59.0,47.0,8.0,11.0,63.0,63.0,2.0,2.0,22.0,19.0,1.0,0.0,46.0,44.0,2.0,2.0,66.0,61.0,3.0,4.0,12.0,11.0,2.0,2.0,20.0,17.0,1.0,1.0,15.0,11.0,3.0,6.0,15.0,15.0,1.0,1.0
MAR_39,-0.8829922,-0.20929833,0.17318451,0.6666666666666666,0.2666666666666666,0,0,0,4,4,4,4,4,0,0.0,0.0,0.1,0.1.1,0.1.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-15.166776,36.637088,2015,9.0,0.2461493953869524,0.1724698991213797,0.7963402236529991,0.0497857050088748,0.2019105652816299,0.0650821724120375,0.6543275229704693,2236.590361445783,2037.0,4545.0,1057.0,922.40462381082,1160.5,3783.0,2251.0361445783133,2115.0,3702.0,1246.0,499.598258984473,1426.5,3046.0,1655.7469879518071,1764.5,2505.0,521.0,479.5557895198554,929.0,2375.0,467.0963855421687,452.0,966.0,145.0,192.87761363713875,205.5,738.0,542.2530120481928,522.0,1284.0,223.0,186.7854154011769,315.6666666666667,870.0,736.6144578313254,737.3333333333334,1354.0,412.0,164.7894480863676,481.75,1018.0,783.2650602409639,813.0,1670.0,205.0,264.8198334734391,396.0,1150.0,1137.566265060241,1156.0,1781.0,633.0,265.1776032616488,692.0,1526.0,1747.012048192771,1658.0,3841.0,676.0,822.5706619073796,776.8,3208.0,2007.8192771084337,1848.0,4452.0,789.0,1006.98658351908,862.0,3872.0,2082.192771084337,1786.0,4616.0,786.0,974.7669657605884,951.0,3913.0,234.0,124.0,60.0,2367.0,336.0,132.0,204.0,252.0,213.0,259.0,199.0,1162.0,251.0,9.0,99.0,716.0,31.0,338.0,35.0,17125.81818181818,17154.0,17220.272727272728,17191.636363636364,17256.363636363636,17304.272727272728,17353.81818181818,1200.0,4865.090909090909,322.8181818181818,0.0,12.299988,133.0,135.0,4.0,4.0,70.0,70.0,1.0,1.0,26.0,26.0,1.0,1.0,24.0,28.0,1.0,2.0,43.0,33.0,4.0,4.0,55.0,55.0,3.0,4.0,73.0,54.0,9.0,6.0,60.0,60.0,1.0,1.0,26.0,24.0,2.0,2.0,47.0,44.0,2.0,3.0,54.0,50.0,5.0,6.0,16.0,15.0,2.0,2.0,24.0,19.0,1.0,1.0,14.0,11.0,5.0,7.0,11.0,10.0,2.0,2.0
MAR_390,-4.7293553,-5.534541,0.0053261844,0.5333333333333333,0.2,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.212344,32.518397,2014,0.0,0.230364170784809,0.2400005513730794,0.3282967032967032,0.1391752577319587,0.0530841681889526,0.1441085997057643,0.3102160142926749,2753.304347826087,2706.0,3340.0,2109.0,221.6329583838244,2528.0,3279.0,3219.4565217391305,3080.5,4252.0,2521.0,460.3313885018879,2630.0,3983.0,2658.2391304347825,2505.0,3636.0,1879.0,480.82520482940913,2111.0,3541.0,641.6304347826087,599.5,1145.0,409.0,180.67895605377103,423.0,1078.0,738.5217391304348,704.5,1256.0,521.0,165.2569460660048,535.0,1102.0,1011.0869565217392,977.0,1422.0,806.0,148.1802407303726,841.0,1324.0,1252.4347826086955,1171.0,1748.0,965.0,232.5647784628501,983.0,1672.0,1679.9565217391305,1625.0,2313.0,1388.0,215.8909705224357,1419.0,2056.0,2251.304347826087,2203.0,2735.0,1982.0,169.5068126840743,2085.0,2702.0,2497.478260869565,2458.5,3057.0,2212.0,196.313717336224,2290.0,2947.0,2580.3478260869565,2542.0,3120.0,2289.0,174.94399319823475,2376.0,2986.0,241.0,141.0,61.0,3151.0,340.0,109.0,231.0,274.0,211.0,274.0,196.0,449.0,88.0,2.0,86.0,256.0,14.0,256.0,15.0,17131.636363636364,17162.363636363636,17239.909090909092,17211.18181818182,17272.272727272728,17341.727272727272,17395.0,2011.5454545454545,1658.1818181818182,120.9090909090909,0.0,1.0999908,149.0,150.0,3.0,4.0,66.0,66.0,1.0,0.0,21.0,21.0,1.0,1.0,16.0,21.0,1.0,1.0,42.0,31.0,3.0,5.0,52.0,53.0,2.0,2.0,54.0,42.0,9.0,10.0,67.0,67.0,1.0,1.0,23.0,20.0,1.0,1.0,45.0,44.0,3.0,2.0,72.0,70.0,2.0,2.0,13.0,12.0,3.0,3.0,19.0,15.0,1.0,1.0,14.0,10.0,3.0,6.0,13.0,13.0,3.0,3.0
MAR_391,-0.8583203,-3.5355747,-4.455343,0.0,0.1333333333333333,0,0,3,3,3,3,7,7,0,0.0,0.1,0.1.1,0.1.1,0.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-23.212465,32.600352,2014,0.0,0.2744675463355909,0.2823143363632934,0.4562781564052212,0.1379991135823361,0.0713980915412124,0.1854226596887671,0.4298287258518058,2474.955555555556,2419.0,3593.0,1757.0,319.07692945993506,2204.0,3154.0,2642.955555555556,2582.0,3458.0,2066.0,399.5681533052936,2151.0,3362.0,1983.5111111111112,1879.0,2835.0,1491.0,380.8026390094256,1548.0,2582.0,543.1555555555556,521.0,918.0,343.0,138.8052121268515,353.0,728.0,586.3333333333334,541.0,902.0,362.0,140.5087581295597,398.0,788.0,812.8,763.0,1152.0,612.0,136.67261775661,647.0,1010.0,900.4222222222222,818.0,1334.0,631.0,212.42729358942657,667.0,1262.0,1338.1555555555556,1302.0,1850.0,1060.0,205.15717070421437,1092.0,1685.0,2042.111111111111,1993.0,2892.0,1506.0,259.3459484697118,1797.0,2637.0,2310.6,2254.0,3388.0,1689.0,320.7154779205052,2003.0,2998.0,2363.688888888889,2282.0,3438.0,1556.0,310.09997113635023,2078.0,3024.0,242.0,141.0,60.0,3155.0,342.0,110.0,232.0,275.0,211.0,275.0,197.0,459.0,92.0,2.0,87.0,266.0,14.0,266.0,16.0,17120.18181818182,17153.272727272728,17219.636363636364,17197.81818181818,17245.18181818182,17309.18181818182,17369.81818181818,2196.454545454545,1928.7272727272727,123.1818181818182,0.0,2.800003,142.0,144.0,4.0,4.0,67.0,65.0,2.0,1.0,26.0,26.0,1.0,1.0,21.0,24.0,1.0,3.0,42.0,30.0,3.0,4.0,53.0,53.0,2.0,2.0,59.0,47.0,8.0,11.0,63.0,63.0,2.0,2.0,22.0,19.0,1.0,0.0,46.0,44.0,2.0,2.0,66.0,61.0,3.0,4.0,12.0,11.0,2.0,2.0,20.0,17.0,1.0,1.0,15.0,11.0,3.0,6.0,15.0,15.0,1.0,1.0
MAR_392,-0.88463634,-3.5736396,-4.4591413,0.2,0.6666666666666666,0,0,3,3,3,3,7,7,0,0.0,0.1,0.1.1,0.1.1,0.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-23.206462,32.564528,2014,0.0,0.2744675463355909,0.2823143363632934,0.4562781564052212,0.1379991135823361,0.0713980915412124,0.1854226596887671,0.4298287258518058,2474.955555555556,2419.0,3593.0,1757.0,319.07692945993506,2204.0,3154.0,2642.955555555556,2582.0,3458.0,2066.0,399.5681533052936,2151.0,3362.0,1983.5111111111112,1879.0,2835.0,1491.0,380.8026390094256,1548.0,2582.0,543.1555555555556,521.0,918.0,343.0,138.8052121268515,353.0,728.0,586.3333333333334,541.0,902.0,362.0,140.5087581295597,398.0,788.0,812.8,763.0,1152.0,612.0,136.67261775661,647.0,1010.0,900.4222222222222,818.0,1334.0,631.0,212.42729358942657,667.0,1262.0,1338.1555555555556,1302.0,1850.0,1060.0,205.15717070421437,1092.0,1685.0,2042.111111111111,1993.0,2892.0,1506.0,259.3459484697118,1797.0,2637.0,2310.6,2254.0,3388.0,1689.0,320.7154779205052,2003.0,2998.0,2363.688888888889,2282.0,3438.0,1556.0,310.09997113635023,2078.0,3024.0,242.0,141.0,60.0,3155.0,342.0,110.0,232.0,275.0,211.0,275.0,197.0,459.0,92.0,2.0,87.0,266.0,14.0,266.0,16.0,17120.18181818182,17153.272727272728,17219.636363636364,17197.81818181818,17245.18181818182,17309.18181818182,17369.81818181818,2196.454545454545,1928.7272727272727,123.1818181818182,0.0,2.800003,142.0,144.0,4.0,4.0,67.0,65.0,2.0,1.0,26.0,26.0,1.0,1.0,21.0,24.0,1.0,3.0,42.0,30.0,3.0,4.0,53.0,53.0,2.0,2.0,59.0,47.0,8.0,11.0,63.0,63.0,2.0,2.0,22.0,19.0,1.0,0.0,46.0,44.0,2.0,2.0,66.0,61.0,3.0,4.0,12.0,11.0,2.0,2.0,20.0,17.0,1.0,1.0,15.0,11.0,3.0,6.0,15.0,15.0,1.0,1.0
